username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
VideditorEB;2016-11-05 08:38;0;1;"@evenor23 hehe, cute. @realDonaldTrump is silly some times. One of the million things people LOVE about him. #MakeAmericaGreatAgain pic.twitter.com/sRdtyTCo5R";;@evenor23 @realDonaldTrump;#MakeAmericaGreatAgain;"794881684080623616";https://twitter.com/VideditorEB/status/794881684080623616
TheBluRayCritic;2016-11-05 08:38;0;0;"13 Hours: The Secret Soldiers of Benghazi - Blu Ray Unboxing / Review http:// youtu.be/6LHGUM00Shs #MakeAmericaGreatAgain #Trump #vote #election";;;#MakeAmericaGreatAgain #Trump #vote #election;"794881571320827904";https://twitter.com/TheBluRayCritic/status/794881571320827904
amrightnow;2016-11-05 08:38;1;0;"#military #veterans https:// youtu.be/2_5b98GrlPE via @YouTube #realdonaldtrump #MakeAmericaGreatAgain pic.twitter.com/Dn2fURC35R";;@YouTube;#military #veterans #realdonaldtrump #MakeAmericaGreatAgain;"794881517143097344";https://twitter.com/amrightnow/status/794881517143097344
mlhgoodwin19;2016-11-05 08:37;3;1;"I pray it's a scare tactic. #CrookedHillary now will do and say anything to win. #Obama will also #MakeAmericaGreatAgain VOTE #TrumpPence16 https:// twitter.com/femalesfortrum p/status/794878394953502722 …";;;#CrookedHillary #Obama #MakeAmericaGreatAgain #TrumpPence16;"794881328940515328";https://twitter.com/mlhgoodwin19/status/794881328940515328
BabyGirl_4Trump;2016-11-05 08:37;8;6;"#MAGA #MakeAmericaGreatAgain #HillaryIndictment #TrumpPence16 #DrainTheSwamp #LockHerUP #HillarysEmails #SpiritCooking #NC #FL jgjhgjhg https:// twitter.com/RebeccaFausset t/status/794853162092023808 …";;;#MAGA #MakeAmericaGreatAgain #HillaryIndictment #TrumpPence16 #DrainTheSwamp #LockHerUP #HillarysEmails #SpiritCooking #NC #FL;"794881320694513664";https://twitter.com/BabyGirl_4Trump/status/794881320694513664
CinderellaMan2;2016-11-05 08:37;0;0;"Jay-Z & Beyonce visited & applauded Castro while ignoring imprisoned freedom fighters #Cleveland #MakeAmericaGreatAgain https:// twitter.com/kinseyhaddock/ status/794876046709493760 …";Rome, NY;;#Cleveland #MakeAmericaGreatAgain;"794881222522654720";https://twitter.com/CinderellaMan2/status/794881222522654720
yadoran17;2016-11-05 08:35;2;1;"ゆけゆけ僕らのドナルド・トランプ！ワシントンの糞ったれエスタブリッシュメントを打ち倒せ！！ #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"794880718635573248";https://twitter.com/yadoran17/status/794880718635573248
asanwal;2016-11-05 08:34;0;7;"TIL: my daughter learned some useless shit at school this week (abt a useless shit) #moneywellspent #MakeAmericaGreatAgain pic.twitter.com/WktNysI6qa";;;#moneywellspent #MakeAmericaGreatAgain;"794880678055866368";https://twitter.com/asanwal/status/794880678055866368
topcat33831795;2016-11-05 08:34;0;0;"@ARnews1936 @AlArabiya_Eng Clinton/Obama funded Iran in its arming Houthis. #MakeAmericaGreatAgain";;@ARnews1936 @AlArabiya_Eng;#MakeAmericaGreatAgain;"794880576222269440";https://twitter.com/topcat33831795/status/794880576222269440
HHerrnbrodt;2016-11-05 08:34;0;1;"Dear @realDonaldTrump , this could be your new campaign song: https://www. youtube.com/watch?v=GZc8tB tIDhI … #MakeAmericaGreatAgain #TrumpPence2016 #DrainTheSwamp";;@realDonaldTrump;#MakeAmericaGreatAgain #TrumpPence2016 #DrainTheSwamp;"794880442780549121";https://twitter.com/HHerrnbrodt/status/794880442780549121
LauraLichoff;2016-11-05 08:33;1;1;"@paynej247 @velvet_fap @0HOUR1___ Yikes!! #MakeAmericaGreatAgain #DrainTheSwamp #StrongerToGetHer";Norwalk, OH;@paynej247 @velvet_fap @0HOUR1___;#MakeAmericaGreatAgain #DrainTheSwamp #StrongerToGetHer;"794880393543565312";https://twitter.com/LauraLichoff/status/794880393543565312
KoloskiSandy;2016-11-05 08:33;0;0;"TOO BAD OBAMA That is what America wants not what you and Hilary want. VOTE DONALD TRUMP #MAKEAMERICAGREATAGAIN Obama get back to your Job https:// twitter.com/SandraTXAS/sta tus/794709339139436544 …";;;#MAKEAMERICAGREATAGAIN;"794880236378791936";https://twitter.com/KoloskiSandy/status/794880236378791936
topcat33831795;2016-11-05 08:32;0;0;"@jaketapper @Reuters Clinton's took millions from those who fund ISIS. STOP THE MADNESS ON TUESDAY! #MakeAmericaGreatAgain";;@jaketapper @Reuters;#MakeAmericaGreatAgain;"794880100659556352";https://twitter.com/topcat33831795/status/794880100659556352
AntonyCarville;2016-11-05 08:32;0;0;"Are you voting for #DonaldTrump to #MakeAmericaGreatAgain ? ... RT the #TrumpTrain pic.twitter.com/wGZtcGlwSG";;;#DonaldTrump #MakeAmericaGreatAgain #TrumpTrain;"794880083299287040";https://twitter.com/AntonyCarville/status/794880083299287040
ladycatherinecd;2016-11-05 08:31;0;1;"#MSM #media SPIN LIES. #VoteTrump #TrumpPence16 #MakeAmericaGreatAgain WAKE UP AMERICA!";;;#MSM #media #VoteTrump #TrumpPence16 #MakeAmericaGreatAgain;"794879859226972160";https://twitter.com/ladycatherinecd/status/794879859226972160
KoloskiSandy;2016-11-05 08:30;0;0;"She is just a fake untrustworthy Person Please Vote Donald Trump #makeamericagreatagain @FoxNews @realDonaldTrump https:// twitter.com/45_Committee/s tatus/794637381882220544 …";;@FoxNews @realDonaldTrump;#makeamericagreatagain;"794879453851774978";https://twitter.com/KoloskiSandy/status/794879453851774978
esd70;2016-11-05 08:29;0;0;"@FoxNews @POTUS He's was born a race baiter out of Chicago. He comes from a family of corruption! #MakeAmericaGreatAgain";;@FoxNews @POTUS;#MakeAmericaGreatAgain;"794879228751777796";https://twitter.com/esd70/status/794879228751777796
amprolife;2016-11-05 08:28;0;1;"@ScottPresler Tuesday November 8 can't come soon enough #MAKEAMERICAGREATAGAIN";;@ScottPresler;#MAKEAMERICAGREATAGAIN;"794879068655206400";https://twitter.com/amprolife/status/794879068655206400
