username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ViktorHugo07;2016-11-21 17:41;1;0;"GOOD! #MakeAmericaGreatAgain pic.twitter.com/DKRA3TugVx";;;#MakeAmericaGreatAgain;"800831634366930944";https://twitter.com/ViktorHugo07/status/800831634366930944
duckwhacker;2016-11-21 17:41;0;2;"@AnnCoulter @SpeakerRyan @SteveScalise Speaker Ryan isn't going to do squat on immigration. He is a weak sister. #MakeAmericaGreatAgain";;@AnnCoulter @SpeakerRyan @SteveScalise;#MakeAmericaGreatAgain;"800831589198360576";https://twitter.com/duckwhacker/status/800831589198360576
_Santa_Barbara;2016-11-21 17:41;1;5;"@oreillyfactor President Elect Trump will Make America GREAT Again! #MakeAmericaGREATAgain #MAGA";;@oreillyfactor;#MakeAmericaGREATAgain #MAGA;"800831515290529792";https://twitter.com/_Santa_Barbara/status/800831515290529792
atlaswon;2016-11-21 17:41;8;10;"#MSM Keep playing. We'll be over here working on #MakeAmericaGreatAgain You're just a disruption we choose to minimize, by ignoring often.";;;#MSM #MakeAmericaGreatAgain;"800831504167436292";https://twitter.com/atlaswon/status/800831504167436292
srcade;2016-11-21 17:40;1;1;"Mr. President #Vonclownstick y'all... #makeamericagreatagain ... In what world! Bless the USA! #GoDucks";;;#Vonclownstick #makeamericagreatagain #GoDucks;"800831359115673602";https://twitter.com/srcade/status/800831359115673602
foxtrott_kilo;2016-11-21 17:39;0;0;"Congratulations Mr #Trump for choosing such great intelligence amateurs. #MakeAmericaGreatAgain https:// twitter.com/YahooNews/stat us/800816075734679552 …";;;#Trump #MakeAmericaGreatAgain;"800831108933881857";https://twitter.com/foxtrott_kilo/status/800831108933881857
SLIMGOODIZ;2016-11-21 17:39;1;0;"#MakeAmericaGreatAgain sorry #newsflash it never was. How about we all start over. Everybody go back to their Respected land or cave";;;#MakeAmericaGreatAgain #newsflash;"800831029233717249";https://twitter.com/SLIMGOODIZ/status/800831029233717249
jbmo16309;2016-11-21 17:39;0;0;"Trump launches direct assault on fake news #MakeAmericaGreatAgain #MAGA #Magax3 #Trumpismypresident http:// nypost.com/2016/11/21/don ald-trumps-media-summit-was-a-f-ing-firing-squad/ …";;;#MakeAmericaGreatAgain #MAGA #Magax3 #Trumpismypresident;"800830990407127041";https://twitter.com/jbmo16309/status/800830990407127041
trumphillarypol;2016-11-21 17:36;0;1;"Two options for @ncgop on election day. Do we hide in castle, or do we attack back? #roycooper #trumptrain #MakeAmericaGreatAgain #trump https:// twitter.com/trumphillarypo l/status/800798906497966080 …";;@ncgop;#roycooper #trumptrain #MakeAmericaGreatAgain #trump;"800830205828984837";https://twitter.com/trumphillarypol/status/800830205828984837
amrightnow;2016-11-21 17:34;4;6;""Watch Trump" Make Video #1 (Trump About You) https:// youtu.be/2_5b98GrlPE #MakeAmericaGreatAgain #tcot #trumptrain pic.twitter.com/cExqux49nw";;;#1 #MakeAmericaGreatAgain #tcot #trumptrain;"800829739208417280";https://twitter.com/amrightnow/status/800829739208417280
