username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
melisacurra;2016-06-07 19:55;0;0;"Any mid class American who doesn't vote 4 @realDonaldTrump is very foolish..we need GOOD PAYING JOBS ..HE CAN DO IT #MakeAmericaGreatAgain";;@realDonaldTrump;#MakeAmericaGreatAgain;"740331374729519105";https://twitter.com/melisacurra/status/740331374729519105
cyrilsturm;2016-06-07 19:55;1;2;"Go girls #MakeAmericaGreatAgain #CaliStyle #WomenForTrump https:// twitter.com/maria4america/ status/740233467749928960 …";;;#MakeAmericaGreatAgain #CaliStyle #WomenForTrump;"740331329384906752";https://twitter.com/cyrilsturm/status/740331329384906752
KdredKarl;2016-06-07 19:54;0;1;"To attack his own suppoers? #HillaryHag #Moron #PresidentTrump #AlwaysTrump #MakeAmericaGreatAgain https:// twitter.com/Aidee2008/stat us/740329909621424128 …";;;#HillaryHag #Moron #PresidentTrump #AlwaysTrump #MakeAmericaGreatAgain;"740331220198821893";https://twitter.com/KdredKarl/status/740331220198821893
micheleroberts0;2016-06-07 19:54;1;3;"Yeah! Business owners in Seaside Heights voting for @realDonaldTrump #MakeAmericaGreatAgain @greta #Greta #PrimaryDay";;@realDonaldTrump @greta;#MakeAmericaGreatAgain #Greta #PrimaryDay;"740331173466017792";https://twitter.com/micheleroberts0/status/740331173466017792
ckensingtn;2016-06-07 19:54;0;0;"The #TrumpTrain is really excited- we are pumped. Hi Five to you and your dad! #Trump2016 #MakeAmericaGreatAgain https:// twitter.com/EricTrump/stat us/740330050457882624 …";;;#TrumpTrain #Trump2016 #MakeAmericaGreatAgain;"740331126015860736";https://twitter.com/ckensingtn/status/740331126015860736
tteegar;2016-06-07 19:54;1;4;"@realDonaldTrump @seanhannity we stand with u!Media's trying to sway voters!Ur supporters can't be swayed! #Trump2016 #MakeAmericaGreatAgain";;@realDonaldTrump @seanhannity;#Trump2016 #MakeAmericaGreatAgain;"740331101399482370";https://twitter.com/tteegar/status/740331101399482370
hanin03;2016-06-07 19:53;2;5;"@col_nj @ReignsFreedom Coming to a state near you! #VoteTrump #SaveAmerica Put #AmericaFirst @realDonaldTrump will #MakeAmericaGreatAgain";;@col_nj @ReignsFreedom @realDonaldTrump;#VoteTrump #SaveAmerica #AmericaFirst #MakeAmericaGreatAgain;"740330823669284864";https://twitter.com/hanin03/status/740330823669284864
rfleetw;2016-06-07 19:53;0;0;"Narendra Modi Bolsters India's Ties With US, Thanks to Donald Trump #MakeAmericaGreatAgain http:// goo.gl/K2uA1n";;;#MakeAmericaGreatAgain;"740330821245014016";https://twitter.com/rfleetw/status/740330821245014016
jrwade1955;2016-06-07 19:53;0;1;"#TrumpTrain #Trump #NeverHillary #CrookedHillary #HillaryforPrison2016 @realDonald_Vote #MakeAmericaGreatAgain https:// twitter.com/myschimke/stat us/740227271689048067 …";;@realDonald_Vote;#TrumpTrain #Trump #NeverHillary #CrookedHillary #HillaryforPrison2016 #MakeAmericaGreatAgain;"740330787698970624";https://twitter.com/jrwade1955/status/740330787698970624
Toni_Price;2016-06-07 19:52;0;0;"#Trump2016 has a lifelong history in the public eye-everyone knows he's not racist! Paul Ryan #MakeAmericaGreatAgain pic.twitter.com/pORo1gijXd";;;#Trump2016 #MakeAmericaGreatAgain;"740330703322112000";https://twitter.com/Toni_Price/status/740330703322112000
Mercedes_Belle2;2016-06-07 19:52;0;2;"@wishful4me @SurfPHX @realDonaldTrump #MakeAmericaGreatAgain ONWARD to November then! pic.twitter.com/JljaUvgvmS";;@wishful4me @SurfPHX @realDonaldTrump;#MakeAmericaGreatAgain;"740330655939231744";https://twitter.com/Mercedes_Belle2/status/740330655939231744
RJC624;2016-06-07 19:52;2;2;"@vboynton12 @ChristiChat #WeThePeople want #Donaldtrump for president, #MakeAmericaGreatAgain #TrumpTrain";;@vboynton12 @ChristiChat;#WeThePeople #Donaldtrump #MakeAmericaGreatAgain #TrumpTrain;"740330518940618752";https://twitter.com/RJC624/status/740330518940618752
footballwizkid;2016-06-07 19:51;1;1;"@EricTrump @TrumpNationalNY we need #Trump . #MakeAmericaGreatAgain #BuildTheWall";;@EricTrump @TrumpNationalNY;#Trump #MakeAmericaGreatAgain #BuildTheWall;"740330303961567233";https://twitter.com/footballwizkid/status/740330303961567233
bkopiev;2016-06-07 19:50;0;0;"MakeAmericaGreatAgain And Send #Trump A Personal Email Using This #Portal !!! http:// goo.gl/oN60mw";;;#Trump #Portal;"740330150106124288";https://twitter.com/bkopiev/status/740330150106124288
VHR_GIRL;2016-06-07 19:49;0;4;"#IVoted #MakeAmericaGreatAgain #VHRGIRL pic.twitter.com/mgMA7ilewG";;;#IVoted #MakeAmericaGreatAgain #VHRGIRL;"740329928239915008";https://twitter.com/VHR_GIRL/status/740329928239915008
Billright50;2016-06-07 19:49;0;2;"@BillKristol @SpeakerRyan THAT'LL BE THE END OF TRUMP N O T More like an endorsement #MakeAmericaGreatAgain #maga #TrumpTrain #Trump2016";;@BillKristol @SpeakerRyan;#MakeAmericaGreatAgain #maga #TrumpTrain #Trump2016;"740329747733872640";https://twitter.com/Billright50/status/740329747733872640
JulieVish;2016-06-07 19:48;0;1;"If you don't #vote , you can't complain about the outcome! #California #CaliforniaPrimary #Decision2016 #Trump2016 #MakeAmericaGreatAgain";;;#vote #California #CaliforniaPrimary #Decision2016 #Trump2016 #MakeAmericaGreatAgain;"740329647573848064";https://twitter.com/JulieVish/status/740329647573848064
patriciasteward;2016-06-07 19:48;6;8;"@zip90210 @susankfletcher @denveropinion @DebAlwaystrump Yes and the silent majority will win this time. #MakeAmericaGreatAgain";;@zip90210 @susankfletcher @denveropinion @DebAlwaystrump;#MakeAmericaGreatAgain;"740329555597131776";https://twitter.com/patriciasteward/status/740329555597131776
SirLanceWoods;2016-06-07 19:48;2;0;"Got mine #MakeAmericaGreatAgain pic.twitter.com/mxVxekhvVc";;;#MakeAmericaGreatAgain;"740329545115402240";https://twitter.com/SirLanceWoods/status/740329545115402240
myers_rwm;2016-06-07 19:48;1;1;"@juanmontalvojr3 @MontalvoIsabela he only cares about his legacy of bull !!!! #MakeAmericaGreatAgain #Trump2016";;@juanmontalvojr3 @MontalvoIsabela;#MakeAmericaGreatAgain #Trump2016;"740329520914276352";https://twitter.com/myers_rwm/status/740329520914276352
StoneRokk;2016-06-07 19:47;0;2;"I wish people would pay attention to these polls... #FeelTheBern otherwise #MakeAmericaGreatAgain https://www. instagram.com/p/BGXzoeASILi/";;;#FeelTheBern #MakeAmericaGreatAgain;"740329455692877824";https://twitter.com/StoneRokk/status/740329455692877824
DonaldjTrumpFTW;2016-06-07 19:47;0;0;"@infowars #Trump2016 #MakeAmericaGreatAgain Huffington Post Calls for Violence Against Trump http:// ow.ly/BMzP5018vdj";;@infowars;#Trump2016 #MakeAmericaGreatAgain;"740329272334749696";https://twitter.com/DonaldjTrumpFTW/status/740329272334749696
LesRoediger;2016-06-07 19:46;0;1;"#Trump2016 #MakeAmericaGreatAgain http:// fb.me/2dG5GpQMn";;;#Trump2016 #MakeAmericaGreatAgain;"740329227174567936";https://twitter.com/LesRoediger/status/740329227174567936
BeSafe2017;2016-06-07 19:46;1;1;"MT @Coalition4Trump : #SouthDakota - #VoteTrump on June 7th and let's #MakeAmericaGreatAgain #CoalitionForTrump #SD https:// twitter.com/Coalition4Trum p/status/740279241619607552 …";;@Coalition4Trump;#SouthDakota #VoteTrump #MakeAmericaGreatAgain #CoalitionForTrump #SD;"740329217687060480";https://twitter.com/BeSafe2017/status/740329217687060480
BOB_EWASHINGTON;2016-06-07 19:46;0;0;"#MakeAmericaGreatAgain #VoteTrump2016 https:// twitter.com/ThisWeekABC/st atus/740329052486176773 …";;;#MakeAmericaGreatAgain #VoteTrump2016;"740329211156566017";https://twitter.com/BOB_EWASHINGTON/status/740329211156566017
rfleetw;2016-06-07 19:46;0;0;"We are the best! Go America, home of the free'est and bravest! #MakeAmericaGreatAgain https:// twitter.com/waynedupreesho w/status/740328048025821184 …";;;#MakeAmericaGreatAgain;"740329177392369664";https://twitter.com/rfleetw/status/740329177392369664
Chewbaccafan;2016-06-07 19:46;3;0;"One of these throws his feces and the other is an orangutan. #GOP #TrumpTrain #USA #MakeAmericaGreatAgain pic.twitter.com/5Yda2Py4xf";;;#GOP #TrumpTrain #USA #MakeAmericaGreatAgain;"740329116969275392";https://twitter.com/Chewbaccafan/status/740329116969275392
sabrinaduff2you;2016-06-07 19:46;2;4;"@RealTrumpCard @realDonaldTrump @SecretService @FBI @CIA I hope this person gets the maximum penalty! #Trump2016 #MakeAmericaGreatAgain";;@RealTrumpCard @realDonaldTrump @SecretService @FBI @CIA;#Trump2016 #MakeAmericaGreatAgain;"740329082353766400";https://twitter.com/sabrinaduff2you/status/740329082353766400
amrightnow;2016-06-07 19:46;3;2;"#realdonaldtrump About You" Make #1 https:// youtu.be/2_5b98GrlPE #MakeAmericaGreatAgain #Wisconsin #military #usmc #2A pic.twitter.com/9iq9up0dUJ";;;#realdonaldtrump #1 #MakeAmericaGreatAgain #Wisconsin #military #usmc #2A;"740329025009246208";https://twitter.com/amrightnow/status/740329025009246208
amrightnow;2016-06-07 19:46;1;1;"Its harvest time vote Trump 2016 #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #tcot #1A #2A #military pic.twitter.com/X18k092oNv";;;#realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #tcot #1A #2A #military;"740329012891897857";https://twitter.com/amrightnow/status/740329012891897857
jjnormandin;2016-06-07 19:45;1;0;"America should retract Jeb Bush for opening his mouth #AmericaFirst #MakeAmericaGreatAgain #onlytrump #Trump https:// twitter.com/TrussElise/sta tus/740321857404968960 …";;;#AmericaFirst #MakeAmericaGreatAgain #onlytrump #Trump;"740328954666602496";https://twitter.com/jjnormandin/status/740328954666602496
Billright50;2016-06-07 19:45;3;13;"@IMA_CA_GOPer @BillKristol @SpeakerRyan Just what we need Another lowlife dirtball lawyer parsing words #maga #MakeAmericaGreatAgain #nba";;@IMA_CA_GOPer @BillKristol @SpeakerRyan;#maga #MakeAmericaGreatAgain #nba;"740328944247808000";https://twitter.com/Billright50/status/740328944247808000
TrumpWeTrust;2016-06-07 19:45;5;5;"#TrumpWeTrust #VoteTRUMP #MakeAmericaGreatAgain #TrumpUS1st #Trump4Jobs #PrimaryDay #NJ #CA #NM #SD #MT #LatinosKnow pic.twitter.com/AnxfcWlwg5";;;#TrumpWeTrust #VoteTRUMP #MakeAmericaGreatAgain #TrumpUS1st #Trump4Jobs #PrimaryDay #NJ #CA #NM #SD #MT #LatinosKnow;"740328834910818304";https://twitter.com/TrumpWeTrust/status/740328834910818304
bobby990r_1;2016-06-07 19:45;1;2;"@unappologeticly @wvufanagent99 @asamjulian @GOP #DumpRyan #DumpMcCain #MakeAmericaGreatAgain #MakeAmericaGreatAgain";;@unappologeticly @wvufanagent99 @asamjulian @GOP;#DumpRyan #DumpMcCain #MakeAmericaGreatAgain #MakeAmericaGreatAgain;"740328820889128960";https://twitter.com/bobby990r_1/status/740328820889128960
classymonet;2016-06-07 19:45;0;0;"After some long thought and prayer I have made the decision to Endorse Donald J. Trump for President#MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"740328754233397248";https://twitter.com/classymonet/status/740328754233397248
nolanbarlow39;2016-06-07 19:44;1;9;"People really don't understand how dumb Bernie sanders plan is till they get a real job. #truth #MakeAmericaGreatAgain";Victorville, CA;;#truth #MakeAmericaGreatAgain;"740328602755948544";https://twitter.com/nolanbarlow39/status/740328602755948544
POLITICAL_Jeff;2016-06-07 19:44;1;0;"#Wisconsin #American 's will #MakeAmericaGreatAgain Must Vote #AlwaysTRUMP #NewJersey #Montana #NewMexico https:// twitter.com/USATrustTrump/ status/740307750563913728 …";;;#Wisconsin #American #MakeAmericaGreatAgain #AlwaysTRUMP #NewJersey #Montana #NewMexico;"740328560607514624";https://twitter.com/POLITICAL_Jeff/status/740328560607514624
sabrinaduff2you;2016-06-07 19:44;0;1;"@USAHipster @kachninja Absolutely ridiculous! Clintons paid people off I'm sure. #Trump2016 #MakeAmericaGreatAgain";;@USAHipster @kachninja;#Trump2016 #MakeAmericaGreatAgain;"740328492370366468";https://twitter.com/sabrinaduff2you/status/740328492370366468
ItaliaCalzona;2016-06-07 19:43;0;2;"I voted Donald Trump today. #TrumpTuesday #MakeAmericaGreatAgain";;;#TrumpTuesday #MakeAmericaGreatAgain;"740328407024558080";https://twitter.com/ItaliaCalzona/status/740328407024558080
NicoleLane34;2016-06-07 19:43;0;1;"Dickheads be hatin. #MakeAmericaGreatAgain https:// twitter.com/ericinsd1/stat us/740049364924563456 …";;;#MakeAmericaGreatAgain;"740328395830104066";https://twitter.com/NicoleLane34/status/740328395830104066
ViktorLePen;2016-06-07 19:43;1;3;"Don't know about you folks but I'm pumped to win YUUUGEE tonight and witness another epic Trump Press Conference #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"740328313420451844";https://twitter.com/ViktorLePen/status/740328313420451844
CynthiaHepner;2016-06-07 19:43;2;2;"MT @LeighStorz : Hey #Montana – #VoteTrump to #MakeAmericaGreatAgain pic.twitter.com/NtwW2QiCth #CoalitionForTrump #MTPrimary #NeverHillary";;@LeighStorz;#Montana #VoteTrump #MakeAmericaGreatAgain #CoalitionForTrump #MTPrimary #NeverHillary;"740328290024460290";https://twitter.com/CynthiaHepner/status/740328290024460290
dtordtor1;2016-06-07 19:42;0;1;"Kool, Kool, Kool #MakeAmericaGreatAgain @realDonaldTrump https:// twitter.com/LynnePatton/st atus/740327802633879552 …";;@realDonaldTrump;#MakeAmericaGreatAgain;"740328092686811136";https://twitter.com/dtordtor1/status/740328092686811136
Jarrod_Spivey;2016-06-07 19:42;0;2;"#conventionofstates #Patriots #MakeAmericaGreatAgain @lighkeeper2 pic.twitter.com/JRMPox9nVW";;@lighkeeper2;#conventionofstates #Patriots #MakeAmericaGreatAgain;"740328055382515714";https://twitter.com/Jarrod_Spivey/status/740328055382515714
dimebag5150;2016-06-07 19:42;0;1;"AMERICA IS WHAT YOU MAKE OF IT HER RACISM MAKES AMERICA A RACIST COUNTRY SHE SHOULD LEAVE & #MakeAmericaGreatAgain https:// twitter.com/JaredWyand/sta tus/740324156449918976 …";;;#MakeAmericaGreatAgain;"740328045949685761";https://twitter.com/dimebag5150/status/740328045949685761
nick2713;2016-06-07 19:41;0;2;"Just voted 󾓬󾓦 #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"740327949753307136";https://twitter.com/nick2713/status/740327949753307136
ChaseBurgan;2016-06-07 19:41;0;1;"@soulcheeze I'm in no doubt that I will too!! They are too dumb and ignorant to realize she lies! #MakeAmericaGreatAgain";;@soulcheeze;#MakeAmericaGreatAgain;"740327858187296769";https://twitter.com/ChaseBurgan/status/740327858187296769
BrendaEldridge9;2016-06-07 19:41;0;1;"#MakeAmericaGreatAgain @realDonaldTrump pic.twitter.com/MCiBTnRMNa";;@realDonaldTrump;#MakeAmericaGreatAgain;"740327851820470272";https://twitter.com/BrendaEldridge9/status/740327851820470272
nickjkeane;2016-06-07 19:40;1;0;"https:// medium.com/hillary-for-am erica/trump-literally-said-all-those-things-8af6b6718610 … words from an intellect future #potus ? god help us all #wtf @realDonaldTrump #MakeAmericaGreatAgain but not with u";;@realDonaldTrump;#potus #wtf #MakeAmericaGreatAgain;"740327673105289216";https://twitter.com/nickjkeane/status/740327673105289216
Mercedes_Belle2;2016-06-07 19:39;0;0;"#MakeAmericaGreatAgain #MAGA #TrumpTrain ONWARD! Start the thread! #Trump270 November here we come! pic.twitter.com/vITRVDW8aW";;;#MakeAmericaGreatAgain #MAGA #TrumpTrain #Trump270;"740327399410257921";https://twitter.com/Mercedes_Belle2/status/740327399410257921
BrendaEldridge9;2016-06-07 19:39;0;4;"#Trump2016 #MakeAmericaGreatAgain pic.twitter.com/E3HtGDqBL8";;;#Trump2016 #MakeAmericaGreatAgain;"740327322528681984";https://twitter.com/BrendaEldridge9/status/740327322528681984
PattyDa37258419;2016-06-07 19:39;1;1;"#DumpRyan #unitewithTrump #MakeAmericaGreatAgain #VoteTrump2016 https:// twitter.com/KnownOfHim/sta tus/740281757493305344 …";;;#DumpRyan #unitewithTrump #MakeAmericaGreatAgain #VoteTrump2016;"740327308846759936";https://twitter.com/PattyDa37258419/status/740327308846759936
wishful4me;2016-06-07 19:39;0;3;"@SurfPHX @realDonaldTrump Finally!! Me too. Can't wait to do it again in November to #MakeAmericaGreatAgain #Trump2016";;@SurfPHX @realDonaldTrump;#MakeAmericaGreatAgain #Trump2016;"740327277582516224";https://twitter.com/wishful4me/status/740327277582516224
TrumpATeam1;2016-06-07 19:38;0;1;"#MakeAmericaGreatAgain #trump2016 https:// twitter.com/realdonaldtrum p/status/740313748825505792 …";;;#MakeAmericaGreatAgain #trump2016;"740327197521543169";https://twitter.com/TrumpATeam1/status/740327197521543169
SabretoothSS;2016-06-07 19:38;1;2;"#MakeAmericaGreatAgain https:// twitter.com/_jeneratorr/st atus/740311216673824768 …";;;#MakeAmericaGreatAgain;"740327097399267328";https://twitter.com/SabretoothSS/status/740327097399267328
RealJeremyNolt;2016-06-07 19:38;10;10;"The Conservative leadership in Washington does NOT want to #MakeAmericaGreatAgain . They don't give a damn about you & me. Only themselves.";;;#MakeAmericaGreatAgain;"740327061701566464";https://twitter.com/RealJeremyNolt/status/740327061701566464
Bucky1965;2016-06-07 19:37;4;5;"Another assault in the @TheDemocrats #WarOnWomen #MakeAmericaGreatAgain pic.twitter.com/PuWgEKkCeV";;@TheDemocrats;#WarOnWomen #MakeAmericaGreatAgain;"740326968378413056";https://twitter.com/Bucky1965/status/740326968378413056
BreakingBad263;2016-06-07 19:37;1;1;"#trump #donaldtrump #MakeAmericaGreatAgain #Trump2016 #trumptrain #trumparmy #maga http:// youtu.be/bhV5jIGfID4?a";;;#trump #donaldtrump #MakeAmericaGreatAgain #Trump2016 #trumptrain #trumparmy #maga;"740326966243495936";https://twitter.com/BreakingBad263/status/740326966243495936
KimJ1011;2016-06-07 19:37;0;1;"He has 13+M people with him...more to follow ! #MakeAmericaGreatAgain #TrumpTrain #BuildThatWall #TrumpTrain #Trump https:// twitter.com/trumpnewmedia/ status/724926692033187840 …";;;#MakeAmericaGreatAgain #TrumpTrain #BuildThatWall #TrumpTrain #Trump;"740326936275091458";https://twitter.com/KimJ1011/status/740326936275091458
bobby990r_1;2016-06-07 19:37;0;1;"@Bywatergal @JamesCarville @realDonaldTrump @HillaryClinton #MakeAmericaGreatAgain http:// freebeacon.com/politics/james -carville-acknowledges-hillary-clinton-boring/ … #BernieOrTrump";;@Bywatergal @JamesCarville @realDonaldTrump @HillaryClinton;#MakeAmericaGreatAgain #BernieOrTrump;"740326925126668289";https://twitter.com/bobby990r_1/status/740326925126668289
sammycyrus11;2016-06-07 19:37;0;0;"Hey @SpeakerRyan @CaliRepublicans VOTE TRUMP make the media sick tonight make them cry like babies #MakeAmericaGreatAgain @realDonaldTrump";;@SpeakerRyan @CaliRepublicans @realDonaldTrump;#MakeAmericaGreatAgain;"740326912011165696";https://twitter.com/sammycyrus11/status/740326912011165696
kris_max3;2016-06-07 19:37;0;1;"Take a wild guess as to who I voted for #MakeAmericaGreatAgain pic.twitter.com/bwmTyCPsz5";;;#MakeAmericaGreatAgain;"740326877777276929";https://twitter.com/kris_max3/status/740326877777276929
CynthiaHepner;2016-06-07 19:37;3;1;"MT @DTAPElite : #Montana – #VoteTrump on June 7th and let’s help #MakeAmericaGreatAgain pic.twitter.com/mXY5VWDTC1 #CoalitionForTrump #MTPrimary";;@DTAPElite;#Montana #VoteTrump #MakeAmericaGreatAgain #CoalitionForTrump #MTPrimary;"740326867824058368";https://twitter.com/CynthiaHepner/status/740326867824058368
Ziplok_;2016-06-07 19:37;2;8;"Make America Great Again!!!! #MakeAmericaGreatAgain @realDonaldTrump #TrumpTrain #Trump2016 pic.twitter.com/PsdBVSTWrU";;@realDonaldTrump;#MakeAmericaGreatAgain #TrumpTrain #Trump2016;"740326840384921600";https://twitter.com/Ziplok_/status/740326840384921600
TRUMPPOWER1;2016-06-07 19:37;7;10;"#Trump #TrumpTrain #WomenForTrump #NeverHillary #MAGA #MAKEAMERICAGREATAGAIN pic.twitter.com/rhZVKbO8TO";;;#Trump #TrumpTrain #WomenForTrump #NeverHillary #MAGA #MAKEAMERICAGREATAGAIN;"740326743114944512";https://twitter.com/TRUMPPOWER1/status/740326743114944512
swell;2016-06-07 19:36;0;0;"If yr running 4 Pres in 2020 or supporting one who is the #Trump election fail haunts you. #MakeAmericaGreatAgain https:// twitter.com/ABC/status/740 318809270026240 …";;;#Trump #MakeAmericaGreatAgain;"740326651913900032";https://twitter.com/swell/status/740326651913900032
For_CommonSense;2016-06-07 19:36;0;1;"https:// youtu.be/4T5HcgTS4yg How dare we squander the sacrifice these brave souls made in the name of liberty #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"740326638295076864";https://twitter.com/For_CommonSense/status/740326638295076864
5OShadesOfTrey;2016-06-07 19:35;0;3;"Voted in the SD primary. #MakeAmericaGreatAgain #HillaryForPrison";;;#MakeAmericaGreatAgain #HillaryForPrison;"740326447299039232";https://twitter.com/5OShadesOfTrey/status/740326447299039232
Mercedes_Belle2;2016-06-07 19:35;0;1;"#MakeAmericaGreatAgain #TrumpTrain #AmericaFirst I don't see this thread? News shouldn't be about Hillary coronation pic.twitter.com/3WLFMj7c8T";;;#MakeAmericaGreatAgain #TrumpTrain #AmericaFirst;"740326381545005060";https://twitter.com/Mercedes_Belle2/status/740326381545005060
thatx209xguy;2016-06-07 19:35;0;1;"I just voted @realDonaldTrump here in CA. #Trump2016 #TrumpTrain #MakeAmericaGreatAgain @DanScavino @AJDelgado13 pic.twitter.com/gjYbO2pGZa";;@realDonaldTrump @DanScavino @AJDelgado13;#Trump2016 #TrumpTrain #MakeAmericaGreatAgain;"740326378545942528";https://twitter.com/thatx209xguy/status/740326378545942528
amrightnow;2016-06-07 19:35;4;4;""The Real Trump" (Trump About You) https:// youtu.be/2_5b98GrlPE #MakeAmericaGreatAgain #trumptrain pic.twitter.com/fq6IhaxZ1w";;;#MakeAmericaGreatAgain #trumptrain;"740326319813238784";https://twitter.com/amrightnow/status/740326319813238784
Kenny_Zapata44;2016-06-07 19:35;0;1;"@DoodDrew #Trump #MakeAmericaGreatAgain";;@DoodDrew;#Trump #MakeAmericaGreatAgain;"740326242289745920";https://twitter.com/Kenny_Zapata44/status/740326242289745920
